GISJOIN,pop2020
G24002300002002010,0
G24002300002002012,42.505684222323
G24002300002002013,0
G24002300002002014,0
G24002300002002016,6.494315777677
G24002300002002017,0
G24002300002002164,0
G24002300002002015,0
G24002300002002169,0
G24002300002002018,11
G24002300002002163,0
G24002300002002023,12
G24002300002002073,102
G24002300002002005,0
G24002300002002006,55.63636363638
G24002300002002074,4.36363636362
G24002300002002007,2
G24002300002002008,52
G24002300002002009,0
G24002300002002052,0
G24002300002002027,11.007729713185
G24002300002002021,0
G24002300002002022,0.6
G24002300002002024,0
G24002300002002026,0
G24002300002002028,0
G24002300002002165,1.4
G24002300002002166,0
G24002300002002019,0
G24002300002002020,0
G24002300002002025,3
G24002300002002168,0
G24002300002002049,0
G24002300002002051,13.071781608563
G24002300002002050,48.928218391437
G24002300002002072,0
G24002300002002071,74
G24002300002002083,20
G24002300002002070,3
G24002300002002069,11
G24002300002002060,19
G24002300002002061,7
G24002300002002048,5.188495803712
G24002300002002046,7.811504196288
G24002300002002047,0
G24002300002002045,0
G24002300002002029,1.06977220432
G24002300002002031,3.9224980825
G24002300002002032,34.885714285709
G24002300002002033,2.114285714291
G24002300002002034,0
G24002300002002110,19
G24002300002002112,0
G24002300002002111,11
G24002300002002109,13.39130434782
G24002300002002113,0.60869565218
G24002300002002123,0
G24002300002002117,7
G24002300002002118,6
G24002300002002119,0
G24002300002002120,8.59375
G24002300002002121,16.40625
G24002300002002122,0
G24002300002002115,10
G24002300002002116,0
G24002300002002114,1
G24002300002002130,3
G24002300002002127,3
G24002300002002128,0
G24002300002002129,0
G24002300002002154,0
G24002300002002107,10
G24002300002002038,8
G24002300002002039,21
G24002300002002040,15
G24002300002002041,4
G24002300002002043,16
G24002300002002044,22
G24002300002002042,1
G24002300002002056,0
G24002300002002055,49
G24002300002002167,0
G24002300002002105,20
G24002300002002053,25.162162162156
G24002300002002054,9.756756756766
G24002300002002058,0
G24002300002002162,3.081081081078
G24002300002002062,16
G24002300002002057,52
G24002300002002059,31
G24002300002002160,27
G24002300002002067,13.935483870966
G24002300002002068,0
G24002300002002080,4.064516129034
G24002300002002082,3
G24002300002002075,0
G24002300002002078,0
G24002300002002076,19.6875
G24002300002002077,1.3125
G24002300002002084,0
G24002300002002079,0
G24002300002002088,8
G24002300002002081,4
G24002300002002089,8
G24002300002002066,0
G24002300002002064,0
G24002300002002065,0
G24002300002002090,19.599999999993
G24002300002002094,1.400000000007
G24002300002002063,45
G24002300002002100,21.7
G24002300002002101,9.3
G24002300002002102,0
G24002300002002103,0
G24002300002002104,0
G24002300002002124,0
G24002300002002125,19
G24002300002002106,52
G24002300002002108,0
G24002300002002126,5
G24002300002002136,0
G24002300002002137,2
G24002300002002135,7
G24002300002002134,16
G24002300002002159,33
G24002300002002099,15
G24002300002002097,25
G24002300002002098,0
G24002300002002095,4
G24002300002002096,0
G24002300002002146,2
G24002300002002145,3
G24002300002002092,25
G24002300002002093,8
G24002300002002142,4.134615384622
G24002300002002147,32.25
G24002300002002148,0
G24002300002002149,4.961538461555
G24002300002002152,0
G24002300002002153,0.826923076933
G24002300002002158,0.826923076933
G24002300002002141,35.914140802344
G24002300002002138,21
G24002300002002139,7
G24002300002002131,26.6
G24002300002002133,1.4
G24002300002002132,59.83720930234
G24002300002002156,2.16279069766
G24002300002002155,89.014042624195
G24002300002002157,0.985957375805
G24002300002002087,15
G24002300002002085,4
G24002300002002086,0
G24002300002002091,8
G24002300002002143,23
G24002300002002144,0
G24002300002002161,9
G24002300002002150,44.200000000017
G24002300002002151,6.799999999983
G24002300002002030,3
G24002300002002140,30.085859197656
G24000100016001005,0
G24002300003001000,0
G24002300003001001,87.8090187829
G24002300003001002,39
G24002300003001003,13
G24002300003001007,8
G24002300003001006,143
G24002300003001004,3.4
G24002300003001005,13.6
G24002300003001010,26
G24002300003001032,0
G24002300003001033,0
G24002300003001011,9
G24002300003001012,0
G24002300003001013,9.35
G24002300003001014,0
G24002300003001015,1.65
G24002300003001016,7
G24002300003001017,47.229870251679
G24002300003001019,93.770129748321
G24002300003001020,0
G24002300003001021,59
G24002300003001022,0
G24002300003001023,0
G24002300003001026,15
G24002300003001027,0
G24002300003001028,0
G24002300003001029,0
G24002300003001062,0
G24002300003001077,0
G24002300003001018,0
G24002300003001063,21
G24002300003001054,17
G24002300003001053,2
G24002300003001052,4
G24002300003001030,97
G24002300003001024,0
G24002300003001025,0
G24002300003001031,17
G24002300003001034,86
G24002300003001035,0
G24002300003001036,0
G24002300003001009,8
G24002300003001008,10
G24002300003001037,0
G24002300003001038,9
G24002300003001040,0
G24002300003001043,0
G24002300003001045,0
G24002300003001039,0
G24002300003001041,3.622618631653
G24002300003001042,7
G24002300003001044,0
G24002300003001047,90.378109985589
G24002300003001049,40.670149493538
G24002300003001050,5.083768686654
G24002300003001056,11
G24002300003001055,38
G24002300003001057,45.559999999983
G24002300003001058,5.440000000017
G24002300003001059,0
G24002300003001051,21
G24002300003001046,4
G24002300003001048,0
G24002300003001073,0
G24002300003001074,0
G24002300003001072,0
G24002300003001060,0
G24002300003001061,0
G24002300003001071,0
G24002300003001069,0
G24002300003001070,0
G24002300003001067,3.333333333332
G24002300003001068,0.666666666668
G24002300003001066,2
G24002300003001065,0
G24002300003001064,0
G24002300003001075,0
G24002300003001076,0
G24002300003002000,0
G24002300003002007,96.26434614879
G24002300003002008,0
G24002300003002009,0
G24002300003002010,56
G24002300003002024,0
G24002300003002011,8.73565385121
G24002300003002013,2
G24002300003002014,10
G24002300003002015,1
G24002300003002016,105
G24002300003002017,6
G24002300003002018,0
G24002300003002255,9
G24002300003002256,0
G24002300003002019,0
G24002300003002025,12
G24002300003002030,40
G24002300003002031,0
G24002300003002032,55
G24002300003002020,0
G24002300003002021,0
G24002300003002033,26.444444444452
G24002300003002036,0
G24002300003002037,0
G24002300003002052,7.555555555548
G24002300003002038,6.153846153848
G24002300003002050,1.846153846152
G24002300003002051,0
G24002300003002035,0
G24002300003002034,0
G24002300003002039,0
G24002300003002040,0
G24002300003002041,0
G24002300003002042,0
G24002300003002043,0
G24002300003002044,0
G24002300003002045,0
G24002300003002046,0
G24002300003002047,0
G24002300003002048,0
G24002300003002049,8
G24002300003002053,33
G24002300003002054,0
G24002300003002076,13
G24002300003002077,9
G24002300003002056,97
G24002300003002057,0
G24002300003002058,0
G24002300003002071,0
G24002300003002028,10
G24002300003002029,0
G24002300003002022,27
G24002300003002023,14
G24002300003002026,0
G24002300003002012,0
G24002300003002062,0
G24002300003002065,0
G24002300003002002,0
G24002300003002064,32
G24002300003002004,6
G24002300003002006,0
G24002300003002001,99.962023474082
G24002300003002003,0
G24002300003002063,0
G24002300003002066,0
G24002300003002106,0
G24002300003002117,0
G24002300003002067,20
G24002300003002068,0
G24002300003002061,22
G24002300003002027,21.698113207545
G24002300003002060,1.301886792455
G24002300003002059,14.969169171168
G24002300003002069,26.030830828832
G24002300003002072,0
G24002300003002055,0.998245512261
G24002300003002074,0.25168857302
G24002300003002073,0.750065914719
G24002300003002075,0
G24002300003002083,0
G24002300003002084,0
G24002300003002085,9
G24002300003002078,0
G24002300003002082,0
G24002300003002087,29
G24002300003002094,0
G24002300003002079,0
G24002300003002080,0
G24002300003002081,0
G24002300003002088,6
G24002300003002089,0
G24002300003002099,0
G24002300003002086,0
G24002300003002070,0
G24002300003002109,10
G24002300003002108,12
G24002300003002102,6
G24002300003002104,0
G24002300003002114,4
G24002300003002103,0
G24002300003002113,0
G24002300003002105,19
G24002300003002107,0
G24002300003002254,0
G24002300003002111,0
G24002300003002112,0
G24002300003002116,9
G24002300003002110,0
G24002300003002101,0
G24002300003002118,0
G24002300003002119,0
G24002300003002120,2
G24002300003002121,0
G24002300003002122,0
G24002300003002123,0
G24002300003002124,0
G24002300003002258,0
G24002300003002005,0
G24000100019001117,0
G24000100021001002,0
G24002300003002131,7.99586673613
G24002300003002132,0
G24002300003002133,0
G24002300003002134,0
G24002300003002135,0
G24002300003002130,1
G24002300003002140,0
G24002300003002141,0
G24002300003002259,0
G24000100021001016,0
G24002300003002142,1.064516129028
G24002300003002143,9.935483870972
G24002300003002144,0
G24002300003002145,0
G24002300003002115,2
G24002300003002129,4
G24002300003002100,1
G24002300003002125,0
G24002300003002126,1.99367756852
G24002300003002128,0
G24002300003002147,0
G24002300003002148,0
G24002300003002149,0
G24002300003002150,0.00632243148
G24002300003002151,0
G24002300003002090,31.627083430985
G24002300003002091,0
G24002300003002093,0.45732271024
G24002300003002095,0
G24002300003002152,8.915593858807
G24002300003002092,0
G24002300003002172,0
G24002300003002173,0
G24002300003002174,0
G24002300003002153,3
G24002300003002096,0
G24002300003002097,1.05882352941
G24002300003002098,3.176470588236
G24002300003002154,1.764705882354
G24002300003002157,0
G24002300003002158,0
G24002300003002155,0
G24002300003002156,0
G24002300003002160,0
G24002300003002161,0
G24002300003002162,0
G24002300003002163,0
G24002300003002164,0
G24002300003002171,8
G24002300003002175,25
G24002300003002176,0
G24002300003002178,0
G24002300003002177,6
G24002300003002170,0
G24002300003002169,0
G24002300003002181,0
G24002300003002182,0
G24002300003002165,0
G24002300003002166,3
G24002300003002167,0
G24002300003002168,5
G24002300003002127,6.492753623188
G24002300003002146,0
G24002300003002183,0.405797101444
G24002300003002184,2.434782608692
G24002300003002185,0
G24002300003002186,0
G24002300003002187,13.797101449264
G24002300003002196,2.434782608692
G24002300003002217,2.434782608692
G24002300003002218,0
G24002300003002188,0
G24002300003002189,19
G24000100021002015,0
G24000100021002016,0
G24002300003002190,0
G24002300003002191,1.012483613097
G24002300003002208,6.749890753947
G24002300003002241,0
G24002300003002198,0
G24002300003002203,0
G24002300003002192,0
G24002300003002193,1.263157894736
G24002300003002194,0
G24002300003002195,0
G24002300003002207,6.736842105264
G24002300003002201,0
G24002300003002202,0
G24002300003002243,3
G24002300003002245,0
G24002300003002199,0
G24002300003002200,0
G24002300003002236,0
G24002300003002237,0
G24002300003002239,0
G24002300003002240,0
G24002300003002257,0
G24002300003002238,0
G24002300003002244,0
G24002300003002204,0
G24002300003002205,2.2
G24002300003002206,8.8
G24000100022002009,0
G24000100022002061,0
G24000100022002086,0
G24002300003002227,0
G24002300003002228,0.308524426325
G24002300003002230,0
G24002300003002231,0
G24002300003002232,0
G24002300003002233,0
G24002300003002234,0
G24002300003002247,0
G24002300003002250,0
G24002300003002251,0
G24002300003002252,0
G24002300003002214,6
G24002300003002229,0
G24002300003002235,0
G24002300003002246,0
G24002300003002209,6.364015623662
G24002300003002211,4.635984376338
G24002300003002213,0
G24002300003002226,0
G24002300003002242,0
G24002300003002210,0
G24002300003002212,0
G24002300003002197,0
G24002300003002216,3
G24002300003002215,4
G24002300003002220,0
G24002300003002219,3
G24002300003002179,0
G24002300003002221,0
G24002300003002222,9.70588235294
G24002300003002223,0
G24002300003002225,0
G24002300004001002,0.29411764706
G24002300003002159,13
G24002300003002180,0
G24002300003002248,16
G24002300003002249,20
G24002300003002253,0
G24002300003002224,0
G24000100021001011,0
G24002300003002136,0
G24002300003002137,0
G24002300003002138,3.87370453339
G24002300003002139,0
G24002300004001000,14
G24002300004001014,0
G24002300004001001,0
G24002300004001004,0
G24002300004001005,50
G24002300004001006,0
G24002300004001007,0
G24002300004001008,3.28671328671
G24002300004001009,90.71328671329
G24002300004001010,0
G24002300004001011,0
G24002300004001030,0
G24002300004001003,0
G24002300004001013,0
G24002300004001016,0
G24002300004001015,0
G24002300004001017,1
G24002300004001018,1.61782300765
G24002300004001021,17.38217699235
G24002300004001019,88.849745229864
G24002300004001020,0
G24002300004001024,2.150254770136
G24002300004001022,7
G24002300004001012,0.108130684675
G24002300004001081,24.891869315325
G24002300004001085,0
G24002300004001082,0
G24002300004001083,0
G24002300004001084,0
G24002300004001028,20
G24002300004001086,0
G24002300004001032,66
G24002300004001033,5
G24002300004001034,0
G24002300004001035,31
G24002300004001036,0
G24002300004001073,8.666666666671
G24002300004001076,4.333333333329
G24002300004001026,90.376470588192
G24002300004001027,1.623529411808
G24002300004001025,10
G24002300004001023,35
G24002300004001070,0
G24002300004001071,0
G24002300004001072,13
G24002300004001037,0
G24002300004001038,0
G24002300004001039,24
G24002300004001041,24.652173913047
G24002300004001061,2.347826086953
G24002300004001045,12
G24002300004001043,5
G24002300004001044,11
G24002300004001042,9
G24002300004001046,7
G24002300004001047,0
G24002300004001048,0
G24002300004001055,0
G24002300004001056,0
G24002300004001057,0
G24002300004001058,0
G24002300004001060,0
G24002300004001049,45.964285714308
G24002300004001062,9.75
G24002300004001066,22.285714285692
G24002300004001054,10
G24002300004001053,11
G24002300004001051,9
G24002300004001050,10
G24002300004001101,5
G24002300004001052,6
G24002300004001059,0
G24002300004001068,0
G24002300004001069,0
G24002300004001067,0
G24002300004001080,0
G24002300004001074,0
G24002300004001075,0
G24002300004001077,85
G24002300004001078,0
G24002300004001094,0
G24002300004001079,4
G24002300004001095,0
G24002300004001096,6
G24002300004001040,0
G24002300004001099,13
G24002300004001064,15
G24002300004001065,8
G24002300004001063,11
G24002300004001029,0
G24002300004001031,0
G24002300004001087,61
G24002300004001090,0
G24002300004001100,0
G24002300004001089,12
G24002300004001088,5
G24002300004001092,18
G24002300004001093,12.360136240432
G24002300004003016,3.639863759568
G24002300004001091,20
G24002300004003093,0
G24002300004002000,0
G24002300004002044,0
G24002300004002045,0
G24002300004001097,0
G24002300004001098,0
